date,region,visitor_count,unique_visitors,tourism_spending,destination_search,avg_stay_time,avg_lodging_days,lodging_visitor_ratio,population,grdp,accommodation_business_count,restaurant_business_count,year,month,quarter
2025-04-01,서울특별시,5344568.0,4573080.0,438512719268.0,641258.0,4.96,1.5,0.279,10001370,300041100000000,2647,34126,2025,4,2
2025-05-01,서울특별시,5117092.0,3996950.0,271151016759.0,599944.0,5.47,1.07,0.322,10001370,300041100000000,2647,34126,2025,5,2
2025-06-01,서울특별시,5360436.0,4097888.0,280491210534.0,537622.0,6.16,1.98,0.285,10001370,300041100000000,2647,34126,2025,6,2
2020-01-01,세종특별자치시,111532.0,96052.0,4227239947.0,8792.0,2.12,0.51,0.157,12970517,531791197000000,911,3908,2020,1,1
2020-02-01,세종특별자치시,110426.0,84098.0,3195752002.0,12131.0,2.04,0.71,0.099,12970517,531791197000000,911,3908,2020,2,1
2020-03-01,세종특별자치시,106203.0,83763.0,2815328059.0,10171.0,2.29,0.49,0.112,12970517,531791197000000,911,3908,2020,3,1
2020-04-01,세종특별자치시,125680.0,108390.0,3435073445.0,13068.0,1.87,0.73,0.129,12970517,531791197000000,911,3908,2020,4,2
2020-05-01,세종특별자치시,124670.0,102014.0,4700054441.0,10469.0,2.62,0.72,0.14,12970517,531791197000000,911,3908,2020,5,2
2020-06-01,세종특별자치시,117194.0,91823.0,2709509217.0,13927.0,1.9,0.87,0.144,12970517,531791197000000,911,3908,2020,6,2
2020-07-01,세종특별자치시,107037.0,85181.0,2443768500.0,7530.0,2.13,0.42,0.143,12970517,531791197000000,911,3908,2020,7,3
2020-08-01,세종특별자치시,96739.0,73769.0,2112931950.0,6111.0,2.35,0.6,0.194,12970517,531791197000000,911,3908,2020,8,3
2020-09-01,세종특별자치시,93927.0,70024.0,2977641039.0,7660.0,1.76,0.72,0.138,12970517,531791197000000,911,3908,2020,9,3
2020-10-01,세종특별자치시,74726.0,57185.0,2687643485.0,5955.0,2.09,0.45,0.05,12970517,531791197000000,911,3908,2020,10,4
2020-11-01,세종특별자치시,88040.0,67666.0,3170958682.0,9633.0,2.38,0.55,0.05,12970517,531791197000000,911,3908,2020,11,4
2020-12-01,세종특별자치시,101106.0,72933.0,3878534193.0,10215.0,2.14,0.59,0.122,12970517,531791197000000,911,3908,2020,12,4
2021-01-01,세종특별자치시,98726.0,71973.0,3275235537.0,11676.0,1.98,0.9,0.14,12970517,531791197000000,911,3908,2021,1,1
2021-02-01,세종특별자치시,129890.0,93643.0,4203136723.0,15107.0,1.97,0.58,0.13,12970517,531791197000000,911,3908,2021,2,1
2021-03-01,세종특별자치시,146919.0,113506.0,5360948145.0,15997.0,1.52,0.45,0.174,12970517,531791197000000,911,3908,2021,3,1
2021-04-01,세종특별자치시,139044.0,106213.0,3980307488.0,13981.0,2.1,0.58,0.129,12970517,531791197000000,911,3908,2021,4,2
2021-05-01,세종특별자치시,129733.0,94475.0,4718476346.0,8110.0,2.07,0.5,0.11,12970517,531791197000000,911,3908,2021,5,2
2021-06-01,세종특별자치시,135837.0,100744.0,4115245574.0,14112.0,2.54,0.69,0.148,12970517,531791197000000,911,3908,2021,6,2
2021-07-01,세종특별자치시,113028.0,94427.0,3485233641.0,11376.0,2.76,0.88,0.102,12970517,531791197000000,911,3908,2021,7,3
2021-08-01,세종특별자치시,111194.0,94507.0,3447415255.0,12307.0,2.29,0.39,0.078,12970517,531791197000000,911,3908,2021,8,3
2021-09-01,세종특별자치시,104600.0,89115.0,3132893729.0,9502.0,2.3,0.75,0.053,12970517,531791197000000,911,3908,2021,9,3
2021-10-01,세종특별자치시,101930.0,76342.0,2142497606.0,12099.0,2.17,0.65,0.137,12970517,531791197000000,911,3908,2021,10,4
2021-11-01,세종특별자치시,100760.0,82703.0,3623469641.0,11769.0,2.62,0.85,0.103,12970517,531791197000000,911,3908,2021,11,4
2021-12-01,세종특별자치시,116896.0,95704.0,3947157090.0,7858.0,2.09,0.48,0.143,12970517,531791197000000,911,3908,2021,12,4
2022-01-01,세종특별자치시,146066.0,113215.0,3490434191.0,10262.0,1.58,0.87,0.103,12970517,531791197000000,911,3908,2022,1,1
2022-02-01,세종특별자치시,146495.0,102984.0,4874479449.0,14085.0,2.13,0.59,0.097,12970517,531791197000000,911,3908,2022,2,1
2022-03-01,세종특별자치시,172171.0,149231.0,4949393598.0,10853.0,2.08,0.67,0.101,12970517,531791197000000,911,3908,2022,3,1
2022-04-01,세종특별자치시,167033.0,134459.0,3526296186.0,17913.0,2.17,0.65,0.12,12970517,531791197000000,911,3908,2022,4,2
2022-05-01,세종특별자치시,148715.0,130167.0,4621529867.0,11379.0,2.69,0.52,0.157,12970517,531791197000000,911,3908,2022,5,2
2022-06-01,세종특별자치시,158161.0,126367.0,3455150165.0,13533.0,2.46,0.72,0.139,12970517,531791197000000,911,3908,2022,6,2
2022-07-01,세종특별자치시,141429.0,119807.0,5416525670.0,9295.0,1.96,0.39,0.098,12970517,531791197000000,911,3908,2022,7,3
2022-08-01,세종특별자치시,142972.0,101401.0,4304950896.0,12371.0,1.94,0.52,0.058,12970517,531791197000000,911,3908,2022,8,3
2022-09-01,세종특별자치시,116575.0,93605.0,4192219469.0,12311.0,2.24,0.64,0.114,12970517,531791197000000,911,3908,2022,9,3
2022-10-01,세종특별자치시,117914.0,91209.0,3963133848.0,7476.0,1.76,0.65,0.105,12970517,531791197000000,911,3908,2022,10,4
2022-11-01,세종특별자치시,121073.0,98731.0,3118683356.0,13701.0,2.4,0.62,0.144,12970517,531791197000000,911,3908,2022,11,4
2022-12-01,세종특별자치시,136242.0,101268.0,4560504170.0,14927.0,1.73,0.79,0.141,12970517,531791197000000,911,3908,2022,12,4
2023-01-01,세종특별자치시,155159.0,129221.0,4288737281.0,15559.0,2.09,0.61,0.113,12970517,531791197000000,911,3908,2023,1,1
2023-02-01,세종특별자치시,191901.0,154289.0,7118762160.0,14847.0,2.57,0.97,0.097,12970517,531791197000000,911,3908,2023,2,1
2023-03-01,세종특별자치시,175025.0,132923.0,5504727654.0,19434.0,1.58,0.79,0.142,12970517,531791197000000,911,3908,2023,3,1
2023-04-01,세종특별자치시,221756.0,155876.0,8028406465.0,13839.0,2.3,0.53,0.095,12970517,531791197000000,911,3908,2023,4,2
2023-05-01,세종특별자치시,187130.0,160146.0,4270892674.0,12642.0,2.47,0.6,0.155,12970517,531791197000000,911,3908,2023,5,2
2023-06-01,세종특별자치시,199197.0,161064.0,6705628451.0,18828.0,2.76,0.43,0.101,12970517,531791197000000,911,3908,2023,6,2
2023-07-01,세종특별자치시,163763.0,135043.0,4137210072.0,15970.0,2.44,0.55,0.148,12970517,531791197000000,911,3908,2023,7,3
2023-08-01,세종특별자치시,169645.0,120125.0,5874561789.0,13653.0,2.31,0.77,0.119,12970517,531791197000000,911,3908,2023,8,3
2023-09-01,세종특별자치시,142702.0,100243.0,3200227697.0,10776.0,1.53,0.67,0.111,12970517,531791197000000,911,3908,2023,9,3
2023-10-01,세종특별자치시,157908.0,115499.0,4174117198.0,15764.0,1.47,0.69,0.157,12970517,531791197000000,911,3908,2023,10,4
2023-11-01,세종특별자치시,148399.0,105733.0,3350943909.0,14254.0,3.15,0.75,0.112,12970517,531791197000000,911,3908,2023,11,4
2023-12-01,세종특별자치시,148527.0,123077.0,3918998874.0,13594.0,2.11,0.74,0.132,12970517,531791197000000,911,3908,2023,12,4
2024-01-01,세종특별자치시,194315.0,159792.0,7498394607.0,15108.0,2.55,0.75,0.077,12970517,531791197000000,911,3908,2024,1,1
2024-02-01,세종특별자치시,220659.0,155106.0,7618933390.0,17523.0,2.77,0.75,0.196,12970517,531791197000000,911,3908,2024,2,1
2024-03-01,세종특별자치시,203078.0,145606.0,7402065635.0,23375.0,2.08,0.56,0.132,12970517,531791197000000,911,3908,2024,3,1
2024-04-01,세종특별자치시,245418.0,206241.0,5671770954.0,14726.0,1.98,0.53,0.173,12970517,531791197000000,911,3908,2024,4,2
2024-05-01,세종특별자치시,235607.0,205537.0,7416772163.0,21409.0,2.24,0.67,0.089,12970517,531791197000000,911,3908,2024,5,2
2024-06-01,세종특별자치시,226462.0,174369.0,5750684470.0,14878.0,1.68,0.57,0.11,12970517,531791197000000,911,3908,2024,6,2
2024-07-01,세종특별자치시,208427.0,178674.0,8236428656.0,19793.0,1.38,0.58,0.16,12970517,531791197000000,911,3908,2024,7,3
2024-08-01,세종특별자치시,163175.0,133975.0,5491970783.0,12877.0,1.66,0.71,0.085,12970517,531791197000000,911,3908,2024,8,3
2024-09-01,세종특별자치시,163499.0,134857.0,5559216080.0,17202.0,1.86,0.66,0.163,12970517,531791197000000,911,3908,2024,9,3
2024-10-01,세종특별자치시,165133.0,121141.0,3530612712.0,12727.0,2.68,0.95,0.082,12970517,531791197000000,911,3908,2024,10,4
2024-11-01,세종특별자치시,157969.0,114149.0,6147706952.0,10502.0,2.34,1.01,0.096,12970517,531791197000000,911,3908,2024,11,4
2024-12-01,세종특별자치시,164797.0,117050.0,3769329329.0,15678.0,2.23,0.45,0.131,12970517,531791197000000,911,3908,2024,12,4
2025-01-01,세종특별자치시,209745.0,148391.0,6337443730.0,21259.0,2.36,0.54,0.079,12970517,531791197000000,911,3908,2025,1,1
2025-02-01,세종특별자치시,224993.0,190296.0,7155807842.0,23357.0,2.28,0.85,0.069,12970517,531791197000000,911,3908,2025,2,1
2025-03-01,세종특별자치시,204161.0,168701.0,6391453127.0,16643.0,2.15,0.61,0.115,12970517,531791197000000,911,3908,2025,3,1
2025-04-01,세종특별자치시,243187.0,184735.0,8155253898.0,20368.0,2.53,0.62,0.182,12970517,531791197000000,911,3908,2025,4,2
2025-05-01,세종특별자치시,237199.0,176751.0,5491724526.0,22551.0,2.15,0.65,0.134,12970517,531791197000000,911,3908,2025,5,2
2025-06-01,세종특별자치시,211143.0,167028.0,5052212922.0,21006.0,2.04,0.5,0.056,12970517,531791197000000,911,3908,2025,6,2
2020-01-01,울산광역시,279629.0,221659.0,8755241695.0,18180.0,3.28,0.81,0.18,5838888,256911072000000,2091,6535,2020,1,1
2020-02-01,울산광역시,270509.0,200184.0,10839481071.0,26095.0,2.76,0.62,0.13,5838888,256911072000000,2091,6535,2020,2,1
2020-03-01,울산광역시,326042.0,252630.0,12344137204.0,30144.0,3.78,1.06,0.212,5838888,256911072000000,2091,6535,2020,3,1
2020-04-01,울산광역시,311530.0,241171.0,15162307017.0,30494.0,2.32,0.68,0.163,5838888,256911072000000,2091,6535,2020,4,2
2020-05-01,울산광역시,286197.0,217709.0,8831100595.0,29056.0,2.99,0.78,0.094,5838888,256911072000000,2091,6535,2020,5,2
2020-06-01,울산광역시,286719.0,226911.0,10787458353.0,17515.0,2.96,1.34,0.102,5838888,256911072000000,2091,6535,2020,6,2
2020-07-01,울산광역시,293539.0,218859.0,8102921929.0,30354.0,3.31,1.09,0.165,5838888,256911072000000,2091,6535,2020,7,3
2020-08-01,울산광역시,249117.0,196134.0,8850448390.0,26778.0,3.03,0.63,0.148,5838888,256911072000000,2091,6535,2020,8,3
2020-09-01,울산광역시,213355.0,164242.0,10034196613.0,24345.0,2.85,0.81,0.206,5838888,256911072000000,2091,6535,2020,9,3
2020-10-01,울산광역시,227817.0,162201.0,9848710071.0,14682.0,2.9,1.08,0.134,5838888,256911072000000,2091,6535,2020,10,4
2020-11-01,울산광역시,197423.0,146018.0,7095533851.0,16258.0,3.15,0.83,0.127,5838888,256911072000000,2091,6535,2020,11,4
2020-12-01,울산광역시,275999.0,225826.0,12340089137.0,16698.0,2.76,0.98,0.101,5838888,256911072000000,2091,6535,2020,12,4
2021-01-01,울산광역시,294660.0,248931.0,13636365921.0,27375.0,2.88,1.12,0.179,5838888,256911072000000,2091,6535,2021,1,1
2021-02-01,울산광역시,345054.0,273711.0,10625983641.0,34598.0,3.15,1.12,0.194,5838888,256911072000000,2091,6535,2021,2,1
2021-03-01,울산광역시,338951.0,291591.0,15496664933.0,38808.0,2.67,0.96,0.231,5838888,256911072000000,2091,6535,2021,3,1
2021-04-01,울산광역시,379032.0,304812.0,16238093106.0,26301.0,3.01,1.19,0.147,5838888,256911072000000,2091,6535,2021,4,2
2021-05-01,울산광역시,333122.0,252003.0,11083607278.0,24283.0,2.6,1.02,0.151,5838888,256911072000000,2091,6535,2021,5,2
2021-06-01,울산광역시,303715.0,216808.0,13485522461.0,25199.0,2.89,0.96,0.21,5838888,256911072000000,2091,6535,2021,6,2
2021-07-01,울산광역시,295844.0,243960.0,10006705604.0,34420.0,3.25,0.61,0.214,5838888,256911072000000,2091,6535,2021,7,3
2021-08-01,울산광역시,267675.0,220841.0,8756750770.0,25621.0,2.62,1.02,0.096,5838888,256911072000000,2091,6535,2021,8,3
2021-09-01,울산광역시,275190.0,230321.0,8793813469.0,17971.0,3.15,0.69,0.231,5838888,256911072000000,2091,6535,2021,9,3
2021-10-01,울산광역시,250577.0,187111.0,7062349447.0,28253.0,2.85,0.93,0.08,5838888,256911072000000,2091,6535,2021,10,4
2021-11-01,울산광역시,269902.0,204625.0,13317229937.0,30576.0,2.77,0.98,0.144,5838888,256911072000000,2091,6535,2021,11,4
2021-12-01,울산광역시,281197.0,226028.0,8156514074.0,18473.0,3.16,1.0,0.189,5838888,256911072000000,2091,6535,2021,12,4
2022-01-01,울산광역시,328807.0,231492.0,11897290705.0,35190.0,2.77,0.54,0.191,5838888,256911072000000,2091,6535,2022,1,1
2022-02-01,울산광역시,356408.0,250408.0,16420185714.0,34723.0,3.18,0.93,0.213,5838888,256911072000000,2091,6535,2022,2,1
2022-03-01,울산광역시,474732.0,406180.0,19809733139.0,45032.0,3.32,1.18,0.134,5838888,256911072000000,2091,6535,2022,3,1
2022-04-01,울산광역시,387741.0,313075.0,19418824369.0,44880.0,2.64,0.93,0.053,5838888,256911072000000,2091,6535,2022,4,2
2022-05-01,울산광역시,441577.0,356251.0,12658239618.0,38543.0,3.26,1.08,0.217,5838888,256911072000000,2091,6535,2022,5,2
2022-06-01,울산광역시,417929.0,305140.0,16553647426.0,42400.0,2.81,1.05,0.226,5838888,256911072000000,2091,6535,2022,6,2
2022-07-01,울산광역시,352666.0,287235.0,14822862788.0,24955.0,2.67,0.79,0.25,5838888,256911072000000,2091,6535,2022,7,3
2022-08-01,울산광역시,364005.0,265924.0,10129779104.0,38856.0,3.08,1.14,0.201,5838888,256911072000000,2091,6535,2022,8,3
2022-09-01,울산광역시,328342.0,286631.0,13291173487.0,29324.0,3.08,0.67,0.143,5838888,256911072000000,2091,6535,2022,9,3
2022-10-01,울산광역시,276232.0,239172.0,11501340233.0,26400.0,3.11,0.78,0.151,5838888,256911072000000,2091,6535,2022,10,4
2022-11-01,울산광역시,322462.0,230632.0,13612950863.0,36393.0,2.68,0.92,0.199,5838888,256911072000000,2091,6535,2022,11,4
2022-12-01,울산광역시,362741.0,311774.0,11670841907.0,37814.0,2.73,1.03,0.127,5838888,256911072000000,2091,6535,2022,12,4
2023-01-01,울산광역시,427825.0,374436.0,16575397734.0,47421.0,3.23,0.83,0.134,5838888,256911072000000,2091,6535,2023,1,1
2023-02-01,울산광역시,471305.0,409486.0,13876799683.0,39182.0,3.01,0.83,0.08,5838888,256911072000000,2091,6535,2023,2,1
2023-03-01,울산광역시,473385.0,345641.0,14658503083.0,56041.0,2.76,0.56,0.135,5838888,256911072000000,2091,6535,2023,3,1
2023-04-01,울산광역시,481121.0,362712.0,15901881020.0,32611.0,3.33,0.73,0.093,5838888,256911072000000,2091,6535,2023,4,2
2023-05-01,울산광역시,478783.0,353290.0,22581757494.0,32948.0,2.96,1.02,0.139,5838888,256911072000000,2091,6535,2023,5,2
2023-06-01,울산광역시,405533.0,325000.0,19075121434.0,27669.0,2.82,0.9,0.294,5838888,256911072000000,2091,6535,2023,6,2
2023-07-01,울산광역시,442194.0,331316.0,17379180984.0,28714.0,2.45,0.52,0.139,5838888,256911072000000,2091,6535,2023,7,3
2023-08-01,울산광역시,361739.0,300424.0,14982696246.0,36186.0,1.88,0.95,0.177,5838888,256911072000000,2091,6535,2023,8,3
2023-09-01,울산광역시,377637.0,321452.0,19479201880.0,42813.0,2.05,0.65,0.133,5838888,256911072000000,2091,6535,2023,9,3
2023-10-01,울산광역시,401280.0,316474.0,15725449651.0,44259.0,2.85,1.04,0.14,5838888,256911072000000,2091,6535,2023,10,4
2023-11-01,울산광역시,326462.0,255201.0,15025304173.0,22056.0,2.48,0.91,0.095,5838888,256911072000000,2091,6535,2023,11,4
2023-12-01,울산광역시,391444.0,319440.0,12912243680.0,36467.0,4.04,1.13,0.1,5838888,256911072000000,2091,6535,2023,12,4
2024-01-01,울산광역시,472056.0,346182.0,16135433662.0,34518.0,2.41,0.94,0.137,5838888,256911072000000,2091,6535,2024,1,1
2024-02-01,울산광역시,522024.0,456556.0,21582809962.0,35800.0,2.8,1.08,0.133,5838888,256911072000000,2091,6535,2024,2,1
2024-03-01,울산광역시,513769.0,411129.0,24685845617.0,55361.0,2.78,0.96,0.109,5838888,256911072000000,2091,6535,2024,3,1
2024-04-01,울산광역시,527546.0,452283.0,17657978202.0,39985.0,2.59,0.96,0.22,5838888,256911072000000,2091,6535,2024,4,2
2024-05-01,울산광역시,520134.0,407004.0,18702905879.0,34135.0,3.08,1.01,0.157,5838888,256911072000000,2091,6535,2024,5,2
2024-06-01,울산광역시,491368.0,424305.0,19074084910.0,43230.0,2.56,0.75,0.181,5838888,256911072000000,2091,6535,2024,6,2
2024-07-01,울산광역시,382838.0,309120.0,19842165851.0,40645.0,2.66,1.07,0.14,5838888,256911072000000,2091,6535,2024,7,3
2024-08-01,울산광역시,414551.0,328284.0,17584556241.0,47523.0,2.4,0.96,0.356,5838888,256911072000000,2091,6535,2024,8,3
2024-09-01,울산광역시,343902.0,292679.0,10761884890.0,21149.0,3.63,0.58,0.143,5838888,256911072000000,2091,6535,2024,9,3
2024-10-01,울산광역시,399214.0,299646.0,12618027439.0,33049.0,2.49,0.78,0.222,5838888,256911072000000,2091,6535,2024,10,4
2024-11-01,울산광역시,389992.0,327242.0,12932187290.0,39250.0,3.03,1.0,0.164,5838888,256911072000000,2091,6535,2024,11,4
2024-12-01,울산광역시,418535.0,294418.0,19922914635.0,38289.0,2.81,0.73,0.196,5838888,256911072000000,2091,6535,2024,12,4
2025-01-01,울산광역시,480116.0,419174.0,20985593051.0,55690.0,2.85,0.99,0.085,5838888,256911072000000,2091,6535,2025,1,1
2025-02-01,울산광역시,487771.0,415903.0,24655138527.0,55163.0,3.38,0.7,0.207,5838888,256911072000000,2091,6535,2025,2,1
2025-03-01,울산광역시,598969.0,526026.0,20960808506.0,48156.0,3.52,0.84,0.118,5838888,256911072000000,2091,6535,2025,3,1
2025-04-01,울산광역시,543892.0,462429.0,27336366730.0,38695.0,2.34,0.98,0.149,5838888,256911072000000,2091,6535,2025,4,2
2025-05-01,울산광역시,578936.0,420936.0,29559596771.0,50253.0,2.38,0.57,0.159,5838888,256911072000000,2091,6535,2025,5,2
2025-06-01,울산광역시,612326.0,511422.0,28053528400.0,57971.0,2.72,0.69,0.246,5838888,256911072000000,2091,6535,2025,6,2
2020-01-01,인천광역시,714745.0,560172.0,25759666291.0,66999.0,3.83,0.86,0.238,13607256,789220848000000,2493,58031,2020,1,1
2020-02-01,인천광역시,654621.0,511303.0,37535052175.0,52929.0,3.64,1.33,0.236,13607256,789220848000000,2493,58031,2020,2,1
2020-03-01,인천광역시,686938.0,603576.0,42979150035.0,63471.0,3.43,1.1,0.275,13607256,789220848000000,2493,58031,2020,3,1
2020-04-01,인천광역시,721559.0,603186.0,27497181834.0,79057.0,3.72,1.24,0.258,13607256,789220848000000,2493,58031,2020,4,2
2020-05-01,인천광역시,706893.0,505977.0,44442993721.0,65902.0,2.88,0.89,0.097,13607256,789220848000000,2493,58031,2020,5,2
2020-06-01,인천광역시,814160.0,645484.0,50749331372.0,73126.0,2.99,1.1,0.192,13607256,789220848000000,2493,58031,2020,6,2
2020-07-01,인천광역시,692705.0,593129.0,40773524412.0,74398.0,3.44,0.97,0.183,13607256,789220848000000,2493,58031,2020,7,3
2020-08-01,인천광역시,544539.0,449295.0,24390272327.0,64548.0,3.41,1.32,0.228,13607256,789220848000000,2493,58031,2020,8,3
2020-09-01,인천광역시,551506.0,446237.0,31768480669.0,38876.0,4.04,0.51,0.202,13607256,789220848000000,2493,58031,2020,9,3
2020-10-01,인천광역시,524190.0,373365.0,18341312336.0,35703.0,3.06,1.09,0.231,13607256,789220848000000,2493,58031,2020,10,4
2020-11-01,인천광역시,552827.0,418007.0,27468833044.0,47748.0,3.86,1.14,0.148,13607256,789220848000000,2493,58031,2020,11,4
2020-12-01,인천광역시,623307.0,509265.0,24216715211.0,39693.0,2.91,1.03,0.292,13607256,789220848000000,2493,58031,2020,12,4
2021-01-01,인천광역시,738186.0,647435.0,30648691887.0,50592.0,3.42,1.0,0.153,13607256,789220848000000,2493,58031,2021,1,1
2021-02-01,인천광역시,818297.0,581983.0,40741632727.0,98033.0,3.26,1.18,0.273,13607256,789220848000000,2493,58031,2021,2,1
2021-03-01,인천광역시,911901.0,724840.0,43076507659.0,61866.0,2.8,1.05,0.26,13607256,789220848000000,2493,58031,2021,3,1
2021-04-01,인천광역시,847135.0,656143.0,50423749648.0,88116.0,2.97,0.95,0.05,13607256,789220848000000,2493,58031,2021,4,2
2021-05-01,인천광역시,832561.0,663015.0,33956141324.0,50559.0,3.81,0.86,0.196,13607256,789220848000000,2493,58031,2021,5,2
2021-06-01,인천광역시,708621.0,603734.0,26361660038.0,63276.0,4.71,0.98,0.142,13607256,789220848000000,2493,58031,2021,6,2
2021-07-01,인천광역시,748906.0,574905.0,34652601196.0,65579.0,4.52,1.14,0.211,13607256,789220848000000,2493,58031,2021,7,3
2021-08-01,인천광역시,749523.0,583705.0,31474660916.0,82787.0,2.99,1.57,0.16,13607256,789220848000000,2493,58031,2021,8,3
2021-09-01,인천광역시,681291.0,554980.0,36099119520.0,43602.0,3.76,0.81,0.202,13607256,789220848000000,2493,58031,2021,9,3
2021-10-01,인천광역시,636831.0,523756.0,22591689451.0,41450.0,4.53,1.0,0.21,13607256,789220848000000,2493,58031,2021,10,4
2021-11-01,인천광역시,593583.0,452872.0,34371078698.0,59170.0,3.08,0.98,0.171,13607256,789220848000000,2493,58031,2021,11,4
2021-12-01,인천광역시,724766.0,607055.0,30665173653.0,44397.0,3.22,1.3,0.15,13607256,789220848000000,2493,58031,2021,12,4
2022-01-01,인천광역시,779210.0,574296.0,29543280506.0,75506.0,4.41,1.22,0.275,13607256,789220848000000,2493,58031,2022,1,1
2022-02-01,인천광역시,912364.0,797705.0,53501627002.0,70771.0,3.62,1.09,0.215,13607256,789220848000000,2493,58031,2022,2,1
2022-03-01,인천광역시,1126009.0,952737.0,61129062740.0,76215.0,3.87,1.21,0.185,13607256,789220848000000,2493,58031,2022,3,1
2022-04-01,인천광역시,1003460.0,780465.0,47810645276.0,97111.0,2.91,1.03,0.181,13607256,789220848000000,2493,58031,2022,4,2
2022-05-01,인천광역시,1056384.0,793834.0,62504122559.0,117979.0,4.04,1.27,0.147,13607256,789220848000000,2493,58031,2022,5,2
2022-06-01,인천광역시,1066712.0,886575.0,61825881024.0,105999.0,3.52,1.12,0.116,13607256,789220848000000,2493,58031,2022,6,2
2022-07-01,인천광역시,934775.0,791942.0,38076600682.0,84458.0,3.25,1.19,0.244,13607256,789220848000000,2493,58031,2022,7,3
2022-08-01,인천광역시,968491.0,766566.0,41940505209.0,90943.0,4.18,1.25,0.222,13607256,789220848000000,2493,58031,2022,8,3
2022-09-01,인천광역시,850380.0,619768.0,41093462442.0,51499.0,3.96,1.27,0.14,13607256,789220848000000,2493,58031,2022,9,3
2022-10-01,인천광역시,832547.0,613359.0,42614416616.0,86572.0,3.37,0.81,0.226,13607256,789220848000000,2493,58031,2022,10,4
2022-11-01,인천광역시,858713.0,686765.0,29505401032.0,90731.0,3.27,0.75,0.128,13607256,789220848000000,2493,58031,2022,11,4
2022-12-01,인천광역시,833490.0,714966.0,53916688912.0,68428.0,3.16,1.47,0.173,13607256,789220848000000,2493,58031,2022,12,4
2023-01-01,인천광역시,1043745.0,804179.0,48874646038.0,106188.0,4.1,1.34,0.162,13607256,789220848000000,2493,58031,2023,1,1
2023-02-01,인천광역시,1139325.0,896165.0,61358551536.0,72793.0,3.15,1.43,0.324,13607256,789220848000000,2493,58031,2023,2,1
2023-03-01,인천광역시,1371293.0,1126880.0,80676846023.0,104478.0,4.25,1.08,0.281,13607256,789220848000000,2493,58031,2023,3,1
2023-04-01,인천광역시,1324757.0,1096081.0,77275200571.0,120601.0,3.25,0.82,0.186,13607256,789220848000000,2493,58031,2023,4,2
2023-05-01,인천광역시,1148296.0,822121.0,47023567955.0,110114.0,2.59,1.12,0.234,13607256,789220848000000,2493,58031,2023,5,2
2023-06-01,인천광역시,1294275.0,1089025.0,48950872755.0,109488.0,3.02,1.0,0.267,13607256,789220848000000,2493,58031,2023,6,2
2023-07-01,인천광역시,1194271.0,875646.0,54081852216.0,95626.0,4.43,0.96,0.247,13607256,789220848000000,2493,58031,2023,7,3
2023-08-01,인천광역시,836318.0,727029.0,35237807301.0,71739.0,3.69,1.2,0.164,13607256,789220848000000,2493,58031,2023,8,3
2023-09-01,인천광역시,824780.0,597163.0,30241726712.0,85510.0,2.05,0.43,0.188,13607256,789220848000000,2493,58031,2023,9,3
2023-10-01,인천광역시,931670.0,678818.0,49260091462.0,63467.0,4.02,1.25,0.275,13607256,789220848000000,2493,58031,2023,10,4
2023-11-01,인천광역시,899735.0,672198.0,37570738010.0,102907.0,3.49,0.89,0.14,13607256,789220848000000,2493,58031,2023,11,4
2023-12-01,인천광역시,960116.0,806313.0,34756408538.0,85694.0,4.45,0.53,0.254,13607256,789220848000000,2493,58031,2023,12,4
2024-01-01,인천광역시,1195295.0,841402.0,65157871910.0,140810.0,3.45,1.24,0.204,13607256,789220848000000,2493,58031,2024,1,1
2024-02-01,인천광역시,1233432.0,921162.0,69766748878.0,146628.0,3.27,1.26,0.119,13607256,789220848000000,2493,58031,2024,2,1
2024-03-01,인천광역시,1349505.0,1057347.0,86291864126.0,130243.0,2.87,0.9,0.178,13607256,789220848000000,2493,58031,2024,3,1
2024-04-01,인천광역시,1313791.0,979003.0,79128138437.0,123067.0,3.31,0.85,0.202,13607256,789220848000000,2493,58031,2024,4,2
2024-05-01,인천광역시,1370756.0,976225.0,76570066175.0,126949.0,3.97,1.06,0.146,13607256,789220848000000,2493,58031,2024,5,2
2024-06-01,인천광역시,1147352.0,998455.0,69081189811.0,114897.0,3.57,0.55,0.134,13607256,789220848000000,2493,58031,2024,6,2
2024-07-01,인천광역시,1208884.0,859770.0,60302264335.0,131024.0,4.71,0.93,0.194,13607256,789220848000000,2493,58031,2024,7,3
2024-08-01,인천광역시,1011190.0,754906.0,39679106879.0,80706.0,3.93,1.11,0.3,13607256,789220848000000,2493,58031,2024,8,3
2024-09-01,인천광역시,1006498.0,863902.0,61235016974.0,74811.0,3.46,1.15,0.196,13607256,789220848000000,2493,58031,2024,9,3
2024-10-01,인천광역시,955028.0,824819.0,48404916006.0,85827.0,3.2,1.15,0.151,13607256,789220848000000,2493,58031,2024,10,4
2024-11-01,인천광역시,960869.0,806756.0,61219857620.0,69400.0,4.22,0.67,0.211,13607256,789220848000000,2493,58031,2024,11,4
2024-12-01,인천광역시,1098254.0,894225.0,64375429811.0,91988.0,4.34,1.1,0.252,13607256,789220848000000,2493,58031,2024,12,4
2025-01-01,인천광역시,1230206.0,1036802.0,53997314508.0,137083.0,3.14,1.02,0.228,13607256,789220848000000,2493,58031,2025,1,1
2025-02-01,인천광역시,1249226.0,1075481.0,67734719397.0,86354.0,3.32,1.54,0.131,13607256,789220848000000,2493,58031,2025,2,1
